Staff	2016-08-05 02:16:20	See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin!  3pm- https://t.co/3Hcnzj0Slx 7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo
Staff	2016-08-04 22:42:13	Thank you Portland, Maine!  #MakeAmericaGreatAgain  https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw
Staff	2016-08-04 19:23:41	Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R
Staff	2016-08-04 19:16:00	Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca
Staff	2016-08-04 15:17:01	Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGA https://t.co/3Hcnzj0Slx https://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB
Staff	2016-08-04 02:27:52	Thank you Jacksonville, Florida! #MakeAmericaGreatAgain  https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs
Staff	2016-08-03 22:10:11	Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc
Staff	2016-08-03 21:57:07	THANK YOU Daytona Beach, Florida! #MakeAmericaGreatAgain https://t.co/IAcLfXe463
Trump	2016-08-03 10:23:27	Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!
Trump	2016-08-03 09:14:40	There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!
Trump	2016-08-03 02:51:00	Great day in Virginia. Crowd was fantastic!
Staff	2016-08-02 21:52:32	My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy
Trump	2016-08-02 19:07:25	President Obama will go down as perhaps the worst president in the history of the United States!
Staff	2016-08-02 18:27:51	#ICYMI: John Podesta’s Brother Pocketed $180,000 from Putin’s Uranium Company: https://t.co/d0LfyiBlvX https://t.co/I5fF3didZs
Staff	2016-08-02 18:13:10	#CrookedHillary https://t.co/xe0I0EmxMa
Staff	2016-08-02 18:00:06	Join me in Florida tomorrow!  #MakeAmericaGreatAgain   Daytona | 3pm-  https://t.co/jbOS2s4qGI  Jacksonville | 7pm-  https://t.co/XSF1kp7R54
Staff	2016-08-02 17:47:19	STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7
Staff	2016-08-02 10:24:03	The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD
Staff	2016-08-02 02:22:42	Great afternoon in Ohio &amp; a great evening in Pennsylvania - departing now. See you tomorrow Virginia! https://t.co/jQTQYBFpdb
Staff	2016-08-02 01:58:48	Just leaving Mechanicsburg, PA. Incredible crowd-- so enthusiastic! Will be back soon. #MAGA https://t.co/RbuXfDZ5w9
Staff	2016-08-02 01:33:45	Vast numbers of manufacturing jobs in Pennsylvania have moved to Mexico and other countries. That will end when I win!
Staff	2016-08-01 23:02:59	Join me in Florida on Wednesday! Daytona &amp; Jacksonville:  Daytona | 3pm- https://t.co/rJjYUbwiLL Jacksonville | 7pm- https://t.co/zfxeNbr1nq
Staff	2016-08-01 22:54:27	During the GOP convention, CNN cut away from the victims of illegal immigrant violence. They don’t want them heard. https://t.co/EHRiLkQDWD
Staff	2016-08-01 22:52:39	When will CNN do a segment on Hillary’s plan to increase Syrian refugees 550% and how much it will cost?
Staff	2016-08-01 22:46:28	Hillary, whose decisions have led to the deaths of many, accepted $ from a business linked to ISIS. Silence at CNN. https://t.co/gJYSSXtpaz
Staff	2016-08-01 21:42:57	Crooked Hillary Clinton is 100% owned by her donors. #ImWithYou #MAGA https://t.co/iYM3CCWS2z
Staff	2016-08-01 20:42:50	Thank you Columbus, Ohio! I will be back soon. #ImWithYou #MAGA https://t.co/vMf1EPJp4r
Staff	2016-08-01 20:40:27	Thank you Oklahoma &amp; Virginia!  #MakeAmericaGreatAgain #ImWithYou https://t.co/WUdY7feRvV
Staff	2016-08-01 18:47:54	People believe CNN these days almost as little as they believe Hillary....that's really saying something!
Staff	2016-08-01 18:46:58	The people who support Hillary sit behind CNN anchor chairs, or headline fundraisers - those disconnected from real life.
Staff	2016-08-01 18:44:04	When will we see stories from CNN on Clinton Foundation corruption and Hillary's pay-for-play at State Department?
Staff	2016-08-01 18:43:25	CNN anchors are completely out of touch with everyday people worried about rising crime, failing schools and vanishing jobs.
Staff	2016-08-01 14:48:22	#CrookedHillary  https://t.co/oHI6xrDJU0
Trump	2016-08-01 13:03:02	So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push. That's what I said!
Trump	2016-08-01 12:50:32	When I said in an interview that Putin is "not going into Ukraine, you can mark it down," I am saying if I am President. Already in Crimea!
Trump	2016-08-01 11:27:43	This story is not about Mr. Khan, who is all over the place doing interviews, but rather RADICAL ISLAMIC TERRORISM and the U.S. Get smart!
Trump	2016-08-01 11:10:51	Mr. Khan, who does not know me, viciously attacked me from the stage of the DNC and is now all over T.V. doing the same - Nice!
Trump	2016-08-01 00:57:15	Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!
Trump	2016-07-31 20:31:06	"@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope."
Trump	2016-07-31 20:09:00	The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?
Trump	2016-07-31 13:32:55	I was viciously attacked by Mr. Khan at the Democratic Convention. Am I not allowed to respond? Hillary voted for the Iraq war, not me!
Trump	2016-07-31 03:32:40	Nielson Media Research final numbers on ACCEPTANCE SPEECH: TRUMP  32.2 MILLION.  CLINTON 27.8 MILLION.  Thank you!
Trump	2016-07-30 23:00:07	Thank you to all of the television viewers that made my speech at the Republican National Convention #1 over Crooked Hillary and DEMS.
Trump	2016-07-30 22:28:22	Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews
Staff	2016-07-30 22:24:40	NATO commander agrees members should pay up via @dcexaminer: https://t.co/VZLDFy707K
Trump	2016-07-30 22:18:58	Wow, NATO's top commander just announced that he agrees with me that alliance members must PAY THEIR BILLS. This is a general I will like!
Trump	2016-07-30 22:12:36	The "Rust Belt" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!
Trump	2016-07-30 22:04:14	Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP
Staff	2016-07-30 21:55:48	#CrookedHillary = Obama's third term, which would be terrible news for our economic growth - seen below. https://t.co/y9WJoUaaql
Trump	2016-07-30 21:51:25	Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?
Trump	2016-07-30 19:55:26	Why doesn't the media want to report that on the two "Big Thursdays" when Crooked Hillary and I made our speeches - Republican's won ratings
Staff	2016-07-30 18:34:54	#CrookedHillary https://t.co/xyoPFJmByp
Staff	2016-07-30 18:07:07	Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!
Staff	2016-07-30 18:06:17	Violent crime is rising across the United States, yet the DNC convention ignored it. Crime reduction will be one of my top priorities.
Trump	2016-07-30 16:29:17	Just got back from Colorado. The love and enthusiasm at two rallies was incredible. Big crowds!
Staff	2016-07-30 14:05:54	Join me Monday in Columbus, Ohio &amp; Harrisburg, Pennsylvania! #MAGA  3pm in OH: https://t.co/DDg0AUsqRq  7pm in PA: https://t.co/VmSLBvL43l
Staff	2016-07-30 13:35:20	American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the  'American Dream!' https://t.co/yI4Q8FHRjp
Staff	2016-07-30 12:57:48	We are suffering through the worst long-term unemployment in the last 70 years. I want change - Crooked Hillary Clinton does not.
Staff	2016-07-30 00:34:52	Thank you to the amazing law enforcement officers in Colorado! #MakeAmericaGreatAgain #LESM https://t.co/glxTQYAQiN
Staff	2016-07-29 22:25:29	Thank you Colorado Springs. Get out &amp; VOTE #TrumpPence16 in November! https://t.co/wK02fWzJey
Staff	2016-07-29 20:04:03	"Only a Reagan or a Trump-like figure in the White House will achieve this goal." https://t.co/6a7Ef12giZ
Staff	2016-07-29 18:10:58	Join me in Colorado Springs at 2pm- or in Denver tonight at 7pm!  Colorado Springs: https://t.co/HgFW7IRtz9  Denver: https://t.co/aE5P9jNcFC
Staff	2016-07-29 17:53:47	What Bernie Sanders really thinks of Crooked Hillary Clinton. https://t.co/VgMaAsZBep
Trump	2016-07-29 17:43:52	I am watching Crooked Hillary speak. Same old stuff, our country needs change!
Trump	2016-07-29 17:03:56	Wow, my campaign is hearing from more and more Bernie supporters that they will NEVER support Crooked Hillary. She sold them out, V.P. pick!
Staff	2016-07-29 16:59:58	In Hillary Clinton's America - things get worse. #TrumpPence16 https://t.co/WdHbnhhCbW
Trump	2016-07-29 16:56:30	The dishonest media didn't mention that Bernie Sanders was very angry looking during Crooked's speech. He wishes he didn't make that deal!
Trump	2016-07-29 14:14:25	Crooked Hillary said that I "couldn't handle the rough and tumble of a political campaign." Really,I just beat 16 people and am beating her!
Trump	2016-07-29 14:06:38	If Michael Bloomberg ran again for Mayor of New York, he wouldn't get 10% of the vote - they would run him out of town!  #NeverHillary
Trump	2016-07-29 13:59:42	"Little" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!
Trump	2016-07-29 13:53:31	General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD  #NeverHillary
Trump	2016-07-29 13:44:54	Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!
Staff	2016-07-29 13:27:24	Join @mike_pence at the University of Northwestern Ohio- tonight at 7pm. Tickets: https://t.co/DvP8p7ueNU
Trump	2016-07-29 13:16:22	"@AnnCoulter: "I believe in science" Dem code for "we're shutting down coal mines, steel plants and any other remaining manufacturing""
Staff	2016-07-29 13:13:16	CAMPAIGN STATEMENT:  https://t.co/RNW3ED2ifR
Trump	2016-07-29 13:13:07	Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!
Trump	2016-07-29 12:51:13	Crooked Hillary Clinton made up facts about me, and "forgot" to mention the many problems of our country, in her very average scream!
Trump	2016-07-29 12:40:10	The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!
Staff	2016-07-29 03:59:04	No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.
Staff	2016-07-29 03:52:46	Hillary will never reform Wall Street. She is owned by Wall Street!
Staff	2016-07-29 03:50:59	Our way of life is under threat by Radical Islam and Hillary Clinton cannot even bring herself to say the words.
Staff	2016-07-29 03:47:56	Hillary's refusal to mention Radical Islam, as she pushes a 550% increase in refugees, is more proof that she is unfit to lead the country.
Staff	2016-07-29 02:26:27	Departing now - thank you Cedar Rapids, Iowa. This is a MOVEMENT! https://t.co/ezrqVqPtta
Staff	2016-07-28 23:13:55	#CrookedHillary https://t.co/JeXFnO6e3s
Staff	2016-07-28 21:38:12	"Dems warn not to underestimate Trump's potential win" https://t.co/X3xHtjhHpB
Staff	2016-07-28 21:08:32	Great to be back in Iowa! #TBT with @JerryJrFalwell joining me in Davenport- this past winter. #MAGA https://t.co/A5IF0QHnic
Staff	2016-07-28 20:56:09	Median household income is down for the middle class since Obama took office. It will only go further down under Clinton.
Staff	2016-07-28 20:31:59	A vote for Clinton-Kaine is a vote for TPP, NAFTA, high taxes, radical regulation, and massive influx of refugees.
Staff	2016-07-28 20:30:18	AMERICA'S FUTURE https://t.co/xymiA0Az7x
Trump	2016-07-28 04:00:23	"@trumplican2016: @realDonaldTrump @DavidWohl stay the course mr trump your message is resonating with the PEOPLE"
Trump	2016-07-28 03:56:47	"@DavidWohl: Barack is offended that @realDonaldTrump will demand that #NATO allies pay their fair share. #DemsInPhilly"
Staff	2016-07-28 02:42:13	Our country does not feel 'great already' to the millions of wonderful people living in poverty, violence and despair.
Staff	2016-07-28 02:39:07	Shooting deaths of police officers up 78% this year. We must restore law and order and protect our great law enforcement officers!
Staff	2016-07-28 00:01:31	Join me live in Toledo, Ohio! #MakeAmericaGreatAgain https://t.co/ruEvMGx4C9
Staff	2016-07-27 22:01:40	#CrookedHillary https://t.co/lwi9gqDEHE
Staff	2016-07-27 21:58:43	Thank you Pennsylvania! #MakeAmericaGreatAgain  https://t.co/bbv3EhGs5x https://t.co/bbroAGTdMw
Staff	2016-07-27 19:15:42	Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw
Staff	2016-07-27 18:23:14	"Trump right: Illegal families crossing border set to double, 51,152 so far" https://t.co/1noCe9W6Ru
Staff	2016-07-27 17:16:56	Great new poll - thank you! #MakeAmericaGreatAgain https://t.co/mXovx0TLPC
Staff	2016-07-27 16:16:02	If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should share them with the FBI!
Staff	2016-07-27 16:03:07	Join our next Vice President, @Mike_Pence in Wisconsin tonight &amp; Michigan Thursday!  MI: https://t.co/daR2xIhCEs WI: https://t.co/LKc7e4VZkB
Trump	2016-07-27 13:01:03	Not one American flag on the massive stage at the Democratic National Convention until people started complaining-then a small one. Pathetic
Trump	2016-07-27 12:57:20	Our not very bright Vice President, Joe Biden, just stated that I wanted to "carpet bomb" the enemy. Sorry Joe, that was Ted Cruz!
Trump	2016-07-27 10:08:35	Crooked Hillary Clinton wants to flood our country with Syrian immigrants that we know little or nothing about. The danger is massive. NO!
Trump	2016-07-27 10:01:39	Hopefully the violent and vicious killing by ISIS of a beloved French priest is causing people to start thinking rationally. Get tough!
Trump	2016-07-27 09:50:55	The Democratic Convention has paid ZERO respect to the great police and law enforcement professionals of our country. No recognition - SAD!
Trump	2016-07-27 09:43:16	Funny how the failing @nytimes is pushing Dems narrative that Russia is working for me because Putin said "Trump is a genius." America 1st!
Trump	2016-07-27 09:33:52	As I have been saying, Crooked Hillary will approve the job killing TPP after the election, despite her statements to the contrary: top adv.
Staff	2016-07-27 03:01:04	Just like I have warned from the beginning, Crooked Hillary Clinton will betray you on the TPP.  https://t.co/eoNTWK6I8y
Trump	2016-07-27 02:08:50	I hate to say it, but the Republican Convention was far more interesting (with a much more beautiful set) than the Democratic Convention!
Trump	2016-07-27 02:02:24	No matter what Bill Clinton says and no matter how well he says it, the phony media will exclaim it to be incredible. Highly overrated!
Trump	2016-07-27 01:51:45	You have no idea what my strategy on ISIS is, and neither does ISIS (a good thing). Please get your facts straight - thanks. @megynkelly
Trump	2016-07-26 22:50:12	For the record, I have ZERO investments in Russia.
Trump	2016-07-26 22:47:28	In order to try and deflect the horror and stupidity of the Wikileakes disaster, the Dems said maybe it is Russia dealing with Trump. Crazy!
Staff	2016-07-26 20:07:18	#CrookedHillary  https://t.co/mSZYKnWswQ
Staff	2016-07-26 19:48:08	Dems don't want to talk ISIS b/c Hillary's foreign interventions unleashed ISIS &amp; her refugee plans make it easier for them to come here.
Staff	2016-07-26 19:27:43	The invention of email has proven to be a very bad thing for Crooked Hillary in that it has proven her to be both incompetent and a liar!
Staff	2016-07-26 18:20:48	Thank you New Hampshire!  #MakeAmericaGreatAgain https://t.co/KRCdV77BQp
Staff	2016-07-26 17:53:40	Join us in Toledo, Ohio- tomorrow night at 8pm! #TrumpPence16 #MAGA Tickets: https://t.co/ERNRrksikq https://t.co/zmGZauCnQF
Staff	2016-07-26 17:43:45	Join us tomorrow in Scranton, Pennsylvania at 3pm! #TrumpPence16 #MAGA  Tickets: https://t.co/4FTydj8s9U https://t.co/7zMKhhMmhp
Trump	2016-07-26 12:38:27	Why aren't the Democrats speaking about ISIS, bad trade deals, broken borders, police and law and order. The Republican Convention was great
Trump	2016-07-26 12:34:19	Funny, if you listen to @FoxNews, the Democrats did not have a good day. If you listen to the other two, they are fawning. What a difference
Trump	2016-07-26 03:19:38	Bernie Sanders totally sold out to Crooked Hillary Clinton. All of that work, energy and money, and nothing to show for it! Waste of time.
Trump	2016-07-26 03:12:57	Elizabeth Warren, often referred to as Pocahontas, just misrepresented me and spoke glowingly about Crooked Hillary, who she always hated!
Staff	2016-07-26 03:04:56	Sad to watch Bernie Sanders abandon his revolution. We welcome all voters who want to fix our rigged system and bring back our jobs.
Trump	2016-07-25 21:57:14	I was at @FoxNews and met Juan Williams in passing.  He asked if he could have pictures taken with me. I said fine. He then trashes on air!
Trump	2016-07-25 21:45:54	Hard to believe that Bernie Sanders has done such a complete fold. He got NOTHING for all of the time, energy and money. The V.P. a joke!
Staff	2016-07-25 21:33:49	While Bernie has totally given up on his fight for the people, we welcome all voters who want a better future for our workers.
Staff	2016-07-25 21:32:59	Clinton betrayed Bernie voters. Kaine supports TPP, is in pocket of Wall Street, and backed Iraq War.
Staff	2016-07-25 21:25:50	Thank you OHIO! #TrumpPence16 https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm
Staff	2016-07-25 21:24:28	Thank you Roanoke, Virginia- be back soon! #TrumpPence16 https://t.co/rwxXhfFsn1 https://t.co/HwqI2iGPDu
Staff	2016-07-25 18:57:06	MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/4O4yjh7X4O https://t.co/cptBaZbV1v
Staff	2016-07-25 16:46:33	#MakeAmericaGreatAgain  https://t.co/EXsoUOsEP4 https://t.co/3ji7a14GSw
Trump	2016-07-25 14:01:25	The State of Florida is so embarrassed by the antics of Crooked Hillary Clinton and Debbie Wasserman Schultz that they will vote for CHANGE!
Trump	2016-07-25 13:42:55	Here we go again with another Clinton scandal, and e-mails yet (can you believe). Crooked Hillary knew the fix was in, B never had a chance!
Trump	2016-07-24 22:16:59	The Democrats are in a total meltdown but the biased media will say how great they are doing! E-mails say the rigged system is alive &amp; well!
Trump	2016-07-24 22:07:49	Even though Bernie Sanders has lost his energy and his strength, I don't believe that his supporters will let Crooked Hillary off the hook!
Trump	2016-07-24 20:45:31	The @CNN panels are so one sided, almost all against Trump. @FoxNews is so much better and the ratings are much higher. Don't watch CNN!
Trump	2016-07-24 20:30:06	I always said that Debbie Wasserman Schultz was overrated. The Dems Convention is cracking up and Bernie is exhausted, no energy left!
Trump	2016-07-24 13:30:59	Sorry folks, but Bernie Sanders is exhausted, just can't go on any longer. He is trying to dismiss the new e-mails and DNC disrespect. SAD!
Trump	2016-07-24 13:27:56	There is no longer a Bernie Sanders "political revolution." He is turning out to be a weak and somewhat pathetic figure,wants it all to end!
Trump	2016-07-24 12:30:15	An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.
Trump	2016-07-24 12:15:51	Looks like the Bernie people will fight. If not, their BLOOD, SWEAT AND TEARS was a total waste of time. Kaine stands for opposite!
Trump	2016-07-24 11:56:43	Wow, President Obama's brother, Malik, just announced that he is voting for me. Was probably treated badly by president-like everybody else!
Trump	2016-07-24 11:25:06	Bernie Sanders started off strong, but with the selection of Kaine for V.P., is ending really weak. So much for a movement! TOTAL DISRESPECT
Trump	2016-07-24 11:16:15	The Crooked Hillary V.P. choice is VERY disrespectful to Bernie Sanders and all of his supporters. Just another case of BAD JUDGEMENT by H!
Staff	2016-07-24 00:38:47	#MakeAmericaGreatAgain #TrumpPence16 https://t.co/gCzHX1nyxD
Trump	2016-07-23 22:13:39	"@NancyNielsenn: @realDonaldTrump Dinesh D'Sousa Hillary's America. see it"
Trump	2016-07-23 22:11:11	"@OliMauritania: @realDonaldTrump Kaine supported the stupidest deal in the history of deals https://t.co/0FFeKTsuJn #HillaryKaine2016"
Trump	2016-07-23 22:05:55	Thank you to everyone for the wonderful reviews of my speech on Thursday night. From the heart!
Staff	2016-07-23 21:20:58	The Wikileaks e-mail release today was so bad to Sanders that it will make it impossible for him to support her, unless he is a fraud!
Trump	2016-07-23 20:43:33	Just saw Crooked Hillary and Tim Kaine together. ISIS and our other enemies are drooling. They don't look presidential to me!
Trump	2016-07-23 16:06:15	I will bring jobs back and get wages up. People haven't had a real wage increase in almost twenty years. Clinton killed jobs!
Trump	2016-07-23 15:36:41	Tim Kaine has been praising the Trans Pacific Partnership and has been pushing hard to get it approved. Job killer!
Trump	2016-07-23 15:01:48	Funny that the Democrats would have their convention in Pennsylvania where her husband and her killed so many jobs. I will bring jobs back!
Trump	2016-07-23 14:51:32	Crooked Hillary Clinton has destroyed jobs and manufacturing in Pennsylvania. Against steelworkers and miners. Husband signed NAFTA.
Trump	2016-07-23 10:55:20	Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED
Trump	2016-07-23 10:42:10	Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!
Trump	2016-07-23 10:35:37	Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!
Trump	2016-07-23 10:31:18	The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?
Trump	2016-07-23 03:56:38	"@Theresa_Cali: @realDonaldTrump General Michael Flynn will make a great Secretary of Defense when you become POTUS! #MakeAmericaSafeAgain"
Trump	2016-07-23 03:49:04	I highly recommend the just out book - THE FIELD OF FIGHT - by General Michael Flynn. How to defeat radical Islam.
Trump	2016-07-23 03:23:15	Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?
Trump	2016-07-22 13:13:02	Thank you Cleveland. We love you and will be back many times!
Trump	2016-07-22 13:07:51	What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!
Staff	2016-07-22 05:11:10	MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLE https://t.co/KH2ZFHUHGP
Staff	2016-07-22 04:01:07	FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16 https://t.co/E6ZtVjSQZa
Staff	2016-07-21 19:56:45	This is a MOVEMENT! #RNCinCLE https://t.co/bdox6JcrAp
Staff	2016-07-21 17:00:24	Thank you @DonaldJTrumpJr. Proud of you! #RNCinCLE #TrumpPence2016 https://t.co/gobSNWughP
Trump	2016-07-21 14:49:19	Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!
Trump	2016-07-21 14:12:45	Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!
Trump	2016-07-21 12:37:53	I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!
Staff	2016-07-21 04:00:25	MAKE AMERICA GREAT AGAIN! https://t.co/qL9rjb7OsD
Trump	2016-07-21 03:56:28	Arena was packed, totally electric!
Trump	2016-07-21 03:53:28	.@mike_pence was fantastic tonight. Will be a great V.P.
Staff	2016-07-21 03:49:38	Our next Vice President of the United States of America, Gov. @Mike_Pence! #GOPinCLE #GOPConvention #AmericaFirst https://t.co/TZT3XcKp1c
Trump	2016-07-21 03:45:48	Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!
Staff	2016-07-21 02:35:23	Great job @EricTrump! Proud of you!  #AmericaFirst #RNCinCLE https://t.co/EE7C6XKDkt https://t.co/946U6bgREQ
Trump	2016-07-21 01:24:26	Thank you to Governor @ScottWalker for such warm support. Great speech!
Staff	2016-07-20 23:49:18	Watching the #GOPConvention #AmericaFirst #RNCinCLE
Trump	2016-07-20 18:48:11	John Kasich was never asked by me to be V.P. Just arrived in Cleveland - will be a great two days!
Staff	2016-07-20 17:02:19	STATEMENT ON MELANIA SPEECH https://t.co/uzBOm21Pug
Trump	2016-07-20 12:51:58	In November, I think the people of Ohio will remember that the Republicans picked Cleveland instead of going to another state. Jobs!
Trump	2016-07-20 12:47:56	Bill Hemmer of @FoxNews was very nice in explaining the excitement and energy in the arena. More than in past years.
Trump	2016-07-20 10:18:17	Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!
Trump	2016-07-19 23:52:59	Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!
Trump	2016-07-19 22:12:56	The ROLL CALL is beginning at the Republican National Convention. Very exciting!
Staff	2016-07-19 20:38:20	#MakeAmericaWorkAgain  #TrumpPence16 #RNCinCLE  https://t.co/bsUp4MSysD https://t.co/mYBjp03XYf
Staff	2016-07-19 19:34:40	#MakeAmericaWorkAgain #TrumpPence16 #RNCinCLE  https://t.co/xlB2C1cpKp https://t.co/5Kv03luMZW
Trump	2016-07-19 13:36:43	"@RoxaneTancredi:  Democrats are coming to TRUMP. I used to be proud of the dem party. No more It is crooked and not for the people."
